Date,Open,Close,Diff,ShortMA,LongMA,Trend,Unusual
2014-11-26,2067.36,2072.83,0.265,1984.65,1979.2,1,0.0
2014-11-28,2074.78,2067.56,-0.348,1985.78,1980.15,1,0.0
2014-12-01,2065.78,2053.44,-0.597,1986.64,1981.03,1,0.0
2014-12-02,2053.77,2066.55,0.622,1988.08,1982.02,1,0.0
2014-12-03,2067.45,2074.33,0.333,1989.91,1983.0,1,0.0
2014-12-04,2073.64,2071.92,-0.083,1991.39,1983.98,1,0.0
2014-12-05,2072.78,2075.37,0.125,1993.57,1984.92,1,0.0
2014-12-08,2074.84,2060.31,-0.7,1995.12,1985.94,1,0.0
2014-12-09,2056.55,2059.82,0.159,1996.76,1986.76,1,0.0
2014-12-10,2058.86,2026.14,-1.589,1997.84,1987.28,1,0.0
2014-12-11,2027.92,2035.33,0.365,1999.62,1987.8,1,0.0
2014-12-12,2030.36,2002.33,-1.381,2000.75,1987.96,1,0.0
2014-12-15,2005.03,1989.63,-0.768,2001.18,1987.97,0,0.0
2014-12-16,1986.71,1972.74,-0.703,2001.34,1987.92,0,0.0
2014-12-17,1973.77,2012.89,1.982,2002.9,1988.26,1,0.0
2014-12-18,2018.98,2061.23,2.093,2004.74,1989.17,1,0.0
2014-12-19,2061.04,2070.65,0.466,2007.59,1990.17,1,0.0
2014-12-22,2069.28,2078.54,0.447,2011.04,1991.65,1,0.0
2014-12-23,2081.48,2082.17,0.033,2015.19,1993.22,1,0.0
2014-12-24,2083.25,2081.88,-0.066,2019.27,1994.65,1,0.0
2014-12-26,2084.3,2088.77,0.214,2023.8,1996.34,1,0.0
2014-12-29,2087.63,2090.57,0.141,2028.35,1998.04,1,0.0
2014-12-30,2088.49,2080.35,-0.39,2032.23,1999.75,1,0.0
2014-12-31,2082.11,2058.9,-1.115,2035.32,2001.02,1,0.0
2015-01-02,2058.9,2058.2,-0.034,2037.66,2002.23,1,0.0
2015-01-05,2054.44,2020.58,-1.648,2039.53,2003.1,0,0.0
2015-01-06,2022.15,2002.61,-0.966,2040.57,2003.66,0,0.0
2015-01-07,2005.55,2025.9,1.015,2041.79,2004.37,0,0.0
2015-01-08,2030.61,2062.14,1.553,2043.8,2005.44,1,0.0
2015-01-09,2063.45,2044.81,-0.903,2045.0,2006.17,0,0.0
2015-01-12,2046.13,2028.26,-0.873,2045.92,2006.64,0,0.0
2015-01-13,2031.58,2023.03,-0.421,2046.49,2007.0,0,0.0
2015-01-14,2018.4,2011.27,-0.353,2046.35,2007.19,0,0.0
2015-01-15,2013.75,1992.67,-1.047,2045.85,2007.23,0,0.0
2015-01-16,1992.25,2019.42,1.364,2045.99,2007.45,0,0.0
2015-01-20,2020.76,2022.55,0.089,2045.97,2007.67,0,0.0
2015-01-21,2020.19,2032.12,0.591,2045.99,2007.99,0,0.0
2015-01-22,2034.3,2063.15,1.418,2046.62,2008.66,1,0.0
2015-01-23,2062.98,2051.82,-0.541,2046.89,2009.14,1,0.0
2015-01-26,2050.42,2057.09,0.325,2047.24,2009.69,1,0.0
2015-01-27,2047.86,2029.55,-0.894,2047.06,2009.98,0,0.0
2015-01-28,2032.34,2002.16,-1.485,2046.32,2010.02,0,0.0
2015-01-29,2002.45,2021.25,0.939,2045.95,2010.16,0,0.0
2015-01-30,2019.35,1994.99,-1.206,2045.02,2010.09,0,0.0
2015-02-02,1996.67,2020.85,1.211,2044.4,2010.42,0,0.0
2015-02-03,2022.71,2050.03,1.351,2044.43,2010.96,1,0.0
2015-02-04,2048.86,2041.51,-0.359,2044.2,2011.4,0,0.0
2015-02-05,2043.45,2062.52,0.933,2044.18,2012.17,1,0.0
2015-02-06,2062.28,2055.47,-0.33,2043.9,2012.89,1,0.0
2015-02-09,2053.47,2046.74,-0.328,2043.5,2013.36,1,0.0
2015-02-10,2049.38,2068.59,0.937,2043.41,2014.03,1,0.0
2015-02-11,2068.55,2068.53,-0.001,2043.43,2014.61,1,0.0
2015-02-12,2069.98,2088.48,0.894,2044.13,2015.39,1,0.0
2015-02-13,2088.78,2096.99,0.393,2044.74,2016.41,1,0.0
2015-02-17,2096.47,2100.34,0.185,2045.26,2017.59,1,0.0
2015-02-18,2099.16,2099.68,0.025,2045.82,2018.6,1,0.0
2015-02-19,2099.25,2097.45,-0.086,2046.26,2019.92,1,0.0
2015-02-20,2097.65,2110.3,0.603,2047.26,2021.19,1,0.0
2015-02-23,2109.83,2109.66,-0.008,2048.26,2022.51,1,0.0
2015-02-24,2109.1,2115.48,0.302,2050.04,2023.94,1,0.0
2015-02-25,2115.3,2113.86,-0.068,2051.61,2025.62,1,0.0
2015-02-26,2113.91,2110.74,-0.15,2053.78,2027.27,1,0.0
2015-02-27,2110.88,2104.5,-0.302,2056.08,2028.63,1,0.0
2015-03-02,2105.23,2117.39,0.578,2058.97,2030.16,1,0.0
2015-03-03,2115.76,2107.78,-0.377,2060.87,2031.88,1,0.0
2015-03-04,2107.72,2098.53,-0.436,2061.62,2033.18,1,0.0
